user_id,username,email,building,roomno,userpassword
2021314,amlesh,amlesh21314@iiitd.ac.in,,,[PyV4-Kz=L6.
2021315,ruchi,ruchi21315@iiitd.ac.in,H1 boys hostel,906,LBA!T4@b*i<X
2021316,tripta,tripta21316@iiitd.ac.in,Girls Hostel,812,v*87)N*pKI(>
2021317,kuldeel,kuldeel21317@iiitd.ac.in,,,"@S1+|c,d&fR|"
2021318,tasleem,tasleem21318@iiitd.ac.in,,,"0Dk/$Bm4!?x,"
2021319,heeera,heeera21319@iiitd.ac.in,,,D^IzGnVC:|!d
2021320,lawrence,lawrence21320@iiitd.ac.in,,,xT2*>{o5&>L<
2021321,lakh,lakh21321@iiitd.ac.in,H1 boys hostel,1005,-Cj<8P.m%/Qw
2021322,safali,safali21322@iiitd.ac.in,,,$%%fI).zVacS
2021323,keshanti,keshanti21323@iiitd.ac.in,H1 boys hostel,217,H|$T<F&L=$k9
2021324,shakhtnsana,shakhtnsana21324@iiitd.ac.in,Girls Hostel,503,vV@(G8-O4X>N
2021325,hemanti,hemanti21325@iiitd.ac.in,H1 boys hostel,501,Pq#c6YQ.5!(y
2021326,yogeshwar,yogeshwar21326@iiitd.ac.in,,,l z8D=7C8J[&
2021327,goverdhan,goverdhan21327@iiitd.ac.in,Girls Hostel,815,>r#<(+9j8!m=
2021328,nikhleshwar,nikhleshwar21328@iiitd.ac.in,Old Boys Hostel,7,)q)XeyIOI<SR
2021329,sajana,sajana21329@iiitd.ac.in,Old Boys Hostel,303,@Nb9vc39aeWM
2021330,balalia,balalia21330@iiitd.ac.in,,,o{lpg{xrLoZB
2021331,gulreg,gulreg21331@iiitd.ac.in,,,/RyL8COA9e>t
2021332,parveen,parveen21332@iiitd.ac.in,H2 boys hostel,919,Vh?LS#$ %?FE
2021333,rambir,rambir21333@iiitd.ac.in,,,@RgHi/rqo1Uw
2021334,banty,banty21334@iiitd.ac.in,,,3Sew/l*?mkh8
2021335,harbir,harbir21335@iiitd.ac.in,,,0fOwX-=C#rkr
2021336,amrit,amrit21336@iiitd.ac.in,,,QaIE](RTocG*
2021337,sarvjeet,sarvjeet21337@iiitd.ac.in,H2 boys hostel,822,XTt<fig#=w/(
2021338,radhamohan,radhamohan21338@iiitd.ac.in,Girls Hostel,610,jHVlqq6|4&aQ
2021339,nahid,nahid21339@iiitd.ac.in,,,=(oMy0 .(X%%
2021340,adil,adil21340@iiitd.ac.in,,,"^@2,*KG ju}<"
2021341,nayana,nayana21341@iiitd.ac.in,H1 boys hostel,1022,PpPNcXt)Y:>W
2021342,jamad,jamad21342@iiitd.ac.in,H2 boys hostel,401,o@I}vsHzx7*:
2021343,lavpreet,lavpreet21343@iiitd.ac.in,,,"NIFv_0cK,}:J"
2021344,shahabuddin,shahabuddin21344@iiitd.ac.in,H1 boys hostel,919,tbnb0-Q1oaKt
2021345,swetha,swetha21345@iiitd.ac.in,,,%21rW:]fB8.w
2021346,suryanath,suryanath21346@iiitd.ac.in,H1 boys hostel,907,Mj?Vs=3-TVm$
2021347,vimal,vimal21347@iiitd.ac.in,,,"jgc,S)/wxg9U"
2021348,chhanya,chhanya21348@iiitd.ac.in,H2 boys hostel,1021,yJAU{Rgb7)]8
2021349,surgayani,surgayani21349@iiitd.ac.in,Old Boys Hostel,515,}>PGQY0x#yNs
2021350,hemani,hemani21350@iiitd.ac.in,Old Boys Hostel,508,UII@#gEBDG$k
2021351,daaud,daaud21351@iiitd.ac.in,,,3: #Ehh2epDg
2021352,ramswroop,ramswroop21352@iiitd.ac.in,H1 boys hostel,10,eZgl@D#5!a?i
2021353,natha,natha21353@iiitd.ac.in,Old Boys Hostel,304,hh.dVf{?*!N+
2021354,aliya,aliya21354@iiitd.ac.in,,,0HvGV)}Sb^Ly
2021355,rejaul,rejaul21355@iiitd.ac.in,,,c>#eP)=U<^]g
2021356,dila,dila21356@iiitd.ac.in,,,pK(UgOnMPqp8
2021357,kashi,kashi21357@iiitd.ac.in,H1 boys hostel,807,e]I z3/uC<jb
2021358,halima,halima21358@iiitd.ac.in,,,/s6HGWvhr yH
2021359,kamraan,kamraan21359@iiitd.ac.in,H1 boys hostel,303,+|e8i lF3#d^
2021360,jakh,jakh21360@iiitd.ac.in,,,{b#>QO?gzS5m
2021361,fharman,fharman21361@iiitd.ac.in,,,"O(wRxV, .ZXy"
2021362,joholal,joholal21362@iiitd.ac.in,H1 boys hostel,119,cf2Ho..1$g{<
2021363,dipika,dipika21363@iiitd.ac.in,,,a6lBX}-1@54p
2021364,aswin,aswin21364@iiitd.ac.in,H2 boys hostel,414,Y(BzJ=E:XpCI
2021365,mena,mena21365@iiitd.ac.in,Old Boys Hostel,815,":aRZJt{Nqj_,"
2021366,bhole,bhole21366@iiitd.ac.in,,,}[U655@|qlQo
2021367,dhruv,dhruv21367@iiitd.ac.in,Girls Hostel,213,"V9[5anx8%G,0"
2021368,meena,meena21368@iiitd.ac.in,H1 boys hostel,113,Eqpwfez%-C+Y
2021369,omparsad,omparsad21369@iiitd.ac.in,,,@9?K/1oPD^%r
2021370,nensi,nensi21370@iiitd.ac.in,,,",!9?Zf7yQ}m#"
2021371,omjone,omjone21371@iiitd.ac.in,H2 boys hostel,110,",^JbGo/%#=Lg"
2021372,deerendra,deerendra21372@iiitd.ac.in,Girls Hostel,214,uP=m&j#s}|<T
2021373,sabana,sabana21373@iiitd.ac.in,,,@ dRoewQEdZz
2021374,abhinandan,abhinandan21374@iiitd.ac.in,,,oni_Lyix1$%F
2021375,muntiyaj,muntiyaj21375@iiitd.ac.in,H2 boys hostel,518,5p$4.gyIV5qY
2021376,saiyada,saiyada21376@iiitd.ac.in,,,4:={Ztf<$j-}
2021377,sanjeevan,sanjeevan21377@iiitd.ac.in,,,4W:L#m/!Eadb
2021378,deeksha,deeksha21378@iiitd.ac.in,Girls Hostel,714,#BcQB&X-V&F6
2021379,ramsurat,ramsurat21379@iiitd.ac.in,Girls Hostel,314,"|nt#cNz8&,}l"
2021380,vilram,vilram21380@iiitd.ac.in,,,7NAy-7i{_mFY
2021381,madhusudan,madhusudan21381@iiitd.ac.in,H1 boys hostel,202,2THawdGATm{v
2021382,ranjit,ranjit21382@iiitd.ac.in,H1 boys hostel,106,o.g4hY708(D2
2021383,twinkle,twinkle21383@iiitd.ac.in,,,Y9aEJ>R$>zi!
2021384,sabenoor,sabenoor21384@iiitd.ac.in,,,wbpEQY{PJA5s
2021385,hemani,hemani21385@iiitd.ac.in,H1 boys hostel,818,7!(dGI&h7BR 
2021386,rupanjali,rupanjali21386@iiitd.ac.in,,,_!KZNT0YFRbP
2021387,sorabh,sorabh21387@iiitd.ac.in,Old Boys Hostel,206,QL2$Lw@NX6FI
2021388,bidami,bidami21388@iiitd.ac.in,H1 boys hostel,702,Dh+[+CuQ1G8W
2021389,aashu,aashu21389@iiitd.ac.in,,,Qw}p%s?vL:Ht
2021390,shittal,shittal21390@iiitd.ac.in,Old Boys Hostel,314,Y/9smunlU6<y
2021391,shma,shma21391@iiitd.ac.in,H1 boys hostel,9,}2^Is]AeYGve
2021392,lav,lav21392@iiitd.ac.in,H1 boys hostel,613,")^y+,*o)[3+8"
2021393,omparkesh,omparkesh21393@iiitd.ac.in,,,OK[V7!MzH=?m
2021394,gorav,gorav21394@iiitd.ac.in,H1 boys hostel,301,9:c M4%5Vv*6
2021395,sohni,sohni21395@iiitd.ac.in,Old Boys Hostel,306,"(@#D(,!iBD)8"
2021396,abhilasha,abhilasha21396@iiitd.ac.in,H2 boys hostel,704,Jz<Y.G sNblx
2021397,ruchi,ruchi21397@iiitd.ac.in,H2 boys hostel,322,SW3a#Z?AjkU 
2021398,shahbaz,shahbaz21398@iiitd.ac.in,,,9/UL?R[O4FDo
2021399,faran,faran21399@iiitd.ac.in,,,2G8XT:bkKmrj
2021400,lakhwinder,lakhwinder21400@iiitd.ac.in,H2 boys hostel,314,",UgC*Dv/5Ycd"
2021401,gagan,gagan21401@iiitd.ac.in,,, 4cQ%>4yBhOz
2021402,minitwa,minitwa21402@iiitd.ac.in,H2 boys hostel,205,|k%<f0l$)04$
2021403,asagar,asagar21403@iiitd.ac.in,,,2R6y<cMl*a82
2021404,aardhna,aardhna21404@iiitd.ac.in,H1 boys hostel,220,wwH37}gn@PMe
2021405,tohseeem,tohseeem21405@iiitd.ac.in,Old Boys Hostel,815,hx(23OBRY Dz
2021406,kamakshya,kamakshya21406@iiitd.ac.in,,,pt%WNE&ZZgE 
2021407,baniya,baniya21407@iiitd.ac.in,Girls Hostel,102,":,o0<pU*G|X3"
2021408,siraj,siraj21408@iiitd.ac.in,H1 boys hostel,810,))waM3A0yi_g
2021409,sumirta,sumirta21409@iiitd.ac.in,,,80j1&3L4o>1d
2021410,ishita,ishita21410@iiitd.ac.in,H1 boys hostel,609,"utCJYF,*4YPP"
2021411,kartika,kartika21411@iiitd.ac.in,Girls Hostel,418,*u)EIYN)6i0T
2021412,sahishta,sahishta21412@iiitd.ac.in,H1 boys hostel,806,y8<(b$y4%)J<
2021413,shanichari,shanichari21413@iiitd.ac.in,,,Eu#v+BC@-R7Q
2021414,foranti,foranti21414@iiitd.ac.in,,,3o/!Z.hX^k9F
2021415,sanjna,sanjna21415@iiitd.ac.in,,,"AypbPF),^Ahc"
2021416,shushil,shushil21416@iiitd.ac.in,H2 boys hostel,609,w4FvoGt!M$n.
2021417,aamina,aamina21417@iiitd.ac.in,,,]@&|d@-5(H-7
2021418,razia,razia21418@iiitd.ac.in,,,_)h/+{P=Uc?K
2021419,rakhi,rakhi21419@iiitd.ac.in,H1 boys hostel,619,U%s5E^IMs8A*
2021420,ravita,ravita21420@iiitd.ac.in,,,^*Z8QPM[XaS#
2021421,lavpreet,lavpreet21421@iiitd.ac.in,,,kEQyRJr&Re[.
2021422,razia,razia21422@iiitd.ac.in,,,|kE>|Fdmw+a_
2021423,beauty,beauty21423@iiitd.ac.in,H2 boys hostel,1006,V5[g6:Sk+DsA
2021424,neki,neki21424@iiitd.ac.in,Girls Hostel,419,^*w^%KQsfUM 
2021425,lehru,lehru21425@iiitd.ac.in,Old Boys Hostel,613,+?c7-/%-$- 5
2021426,manesh,manesh21426@iiitd.ac.in,Girls Hostel,115,O)_y$ VR|2uV
2021427,chhavi,chhavi21427@iiitd.ac.in,,,5$m!HY.7YKSL
2021428,hira,hira21428@iiitd.ac.in,,,]>^K9@ UA-ht
2021429,aanad,aanad21429@iiitd.ac.in,H1 boys hostel,404,FSa*V0(7}T L
2021430,ved,ved21430@iiitd.ac.in,H2 boys hostel,105,o.3On[}2_9VN
2021431,rimzim,rimzim21431@iiitd.ac.in,,,qek86mk=LXcO
2021432,radat,radat21432@iiitd.ac.in,H2 boys hostel,403,]G)$Zxp]HioB
2021433,fulmiya,fulmiya21433@iiitd.ac.in,Old Boys Hostel,601,rMa[Kt0%}e{:
2021434,ishu,ishu21434@iiitd.ac.in,,,e_FZ#BGhNw]o
2021435,chom,chom21435@iiitd.ac.in,,,xIen=w5WjLe[
2021436,anurag,anurag21436@iiitd.ac.in,Girls Hostel,12,O4Ps.Ba#f-%8
2021437,binpal,binpal21437@iiitd.ac.in,Girls Hostel,102,vA4q[qQ& fB=
2021438,avdesh,avdesh21438@iiitd.ac.in,,, (12+$j9KWP(
2021439,dali,dali21439@iiitd.ac.in,H1 boys hostel,114,3Db]#{ A9{tO
2021440,kaishav,kaishav21440@iiitd.ac.in,H2 boys hostel,521,&MjjB.?)KcL.
2021441,saiyada,saiyada21441@iiitd.ac.in,Old Boys Hostel,9,|!f_*V$C4<.J
2021442,rennu,rennu21442@iiitd.ac.in,,,I19Zw*tD$yv&
2021443,girish,girish21443@iiitd.ac.in,Girls Hostel,22,?#aAZ-@xYK_b
2021444,jit,jit21444@iiitd.ac.in,Old Boys Hostel,11,=|LeHv/]*G_4
2021445,rahul,rahul21445@iiitd.ac.in,H2 boys hostel,1019,UwRn-9|OU8&)
2021446,vakesh,vakesh21446@iiitd.ac.in,,,ZcR-}Q$CBTm!
2021447,manesh,manesh21447@iiitd.ac.in,H1 boys hostel,1010,3@ramGC2V:X 
2021448,mohamad,mohamad21448@iiitd.ac.in,,,@Fb(]*hjDX(3
2021449,fulmiya,fulmiya21449@iiitd.ac.in,H1 boys hostel,1016,I4K>Ntu12vsw
2021450,gawali,gawali21450@iiitd.ac.in,H2 boys hostel,919,YygNxgiz]cB}
2021451,ravita,ravita21451@iiitd.ac.in,Old Boys Hostel,109,nVnFS%q[!R!%
2021452,udaiy,udaiy21452@iiitd.ac.in,,,_5Jb9F(_Y|<o
2021453,rasid,rasid21453@iiitd.ac.in,,,@h?mu>q$L!^o
2021454,gyan,gyan21454@iiitd.ac.in,Girls Hostel,710,qiOB^r #vU-l
2021455,hamsiran,hamsiran21455@iiitd.ac.in,,,LC4Z2OU6iG/4
2021456,bhimsen,bhimsen21456@iiitd.ac.in,,,9<(K+J2P*V%Z
2021457,sona,sona21457@iiitd.ac.in,,,.ZM+WW*OuUnX
2021458,foola,foola21458@iiitd.ac.in,Old Boys Hostel,113,O+_]dBo7p6Yq
2021459,prateek,prateek21459@iiitd.ac.in,H1 boys hostel,6,"H1Q3/wkn,lN]"
2021460,dasharath,dasharath21460@iiitd.ac.in,H1 boys hostel,218,")dn,TK$n 7Q@"
2021461,mustaq,mustaq21461@iiitd.ac.in,Girls Hostel,108,$SYP4>t#?VZs
2021462,vijayanta,vijayanta21462@iiitd.ac.in,H1 boys hostel,116,GB6qbVr7<1&0
2021463,dhermendra,dhermendra21463@iiitd.ac.in,,,BaKFou?Tw*&R
2021464,rennu,rennu21464@iiitd.ac.in,Old Boys Hostel,119,AP?1Mz_<:!>s
2021465,asruddin,asruddin21465@iiitd.ac.in,,,"+K@AOT:%w+,4"
2021466,laldhari,laldhari21466@iiitd.ac.in,H1 boys hostel,215,J9Yc?q(+b@EN
2021467,dishu,dishu21467@iiitd.ac.in,,,*Fy{{Xs<OnSs
2021468,hrithik,hrithik21468@iiitd.ac.in,Girls Hostel,201,lq&DJ#S!Iv42
2021469,sumirta,sumirta21469@iiitd.ac.in,H1 boys hostel,321,U_rnE^tM8iI^
2021470,moti,moti21470@iiitd.ac.in,Girls Hostel,413,&mE6nE7SO)d|
2021471,naveen,naveen21471@iiitd.ac.in,Old Boys Hostel,804,Lai&r4aUz>ca
2021472,mony,mony21472@iiitd.ac.in,H1 boys hostel,911,X4?8)8#K&kRE
2021473,rajeev,rajeev21473@iiitd.ac.in,,,ry:UQW Aoj|=
2021474,neelima,neelima21474@iiitd.ac.in,H1 boys hostel,822,]1stGa{%f6V0
2021475,jamuna,jamuna21475@iiitd.ac.in,Old Boys Hostel,504,"1 GiY,m?lPb&"
2021476,hajari,hajari21476@iiitd.ac.in,,,VmT*lRncdK r
2021477,babita,babita21477@iiitd.ac.in,,,__=t)u]a.^%)
2021478,partab,partab21478@iiitd.ac.in,,,Zi$5}H7O.Aw}
2021479,seetal,seetal21479@iiitd.ac.in,H1 boys hostel,503,"F<,T21kEh0|L"
2021480,fareen,fareen21480@iiitd.ac.in,,,X<^j8R$MlD$O
2021481,ravindr,ravindr21481@iiitd.ac.in,,,g7QJF+6zLaM(
2021482,shail,shail21482@iiitd.ac.in,Girls Hostel,407,7hiTc?w].JU0
2021483,yogeshwar,yogeshwar21483@iiitd.ac.in,,,+M%1fYbv}u^A
2021484,khushnudi,khushnudi21484@iiitd.ac.in,Old Boys Hostel,10,OnQF)dndTZ)u
2021485,omkar,omkar21485@iiitd.ac.in,Girls Hostel,807,",wQ85M)x3q6,"
2021486,beena,beena21486@iiitd.ac.in,Old Boys Hostel,707,2q)V?O)eOt>2
2021487,anoj,anoj21487@iiitd.ac.in,,,3)( R(#I0WZ[
2021488,sabana,sabana21488@iiitd.ac.in,H2 boys hostel,504,W0z4M[x*|}vo
2021489,mahmun,mahmun21489@iiitd.ac.in,,,Ebc/t&U1tr{H
2021490,amol,amol21490@iiitd.ac.in,H1 boys hostel,18,yp.(.YI|D7yL
2021491,musmi,musmi21491@iiitd.ac.in,,,1m*M4MuP$!hd
2021492,alka,alka21492@iiitd.ac.in,,,OGnJVpwP(WcV
2021493,muksndi,muksndi21493@iiitd.ac.in,H2 boys hostel,1007,hV*dgo:#wsd]
2021494,sakuntla,sakuntla21494@iiitd.ac.in,,,Ph=-|fWPApKu
2021495,jebi,jebi21495@iiitd.ac.in,Old Boys Hostel,5,.ppG)-kaX+=M
2021496,bhole,bhole21496@iiitd.ac.in,H2 boys hostel,209,c+fT>[ Phe*k
2021497,neki,neki21497@iiitd.ac.in,Old Boys Hostel,17,{(W{95n4qBj=
2021498,jaiprakash,jaiprakash21498@iiitd.ac.in,H2 boys hostel,821,=.]yo:plV$ }
2021499,hom,hom21499@iiitd.ac.in,Girls Hostel,801,Z%u+4LY{fzWi
2021500,shakuna,shakuna21500@iiitd.ac.in,H2 boys hostel,1013,H<yIw^6!:deJ
2021501,bundhu,bundhu21501@iiitd.ac.in,,,)5=>H9l{J5WF
2021502,parul,parul21502@iiitd.ac.in,,,sdx:u7O/RT#?
2021503,saranthem,saranthem21503@iiitd.ac.in,H2 boys hostel,906,pnqr7IW=rNrZ
2021504,shaloo,shaloo21504@iiitd.ac.in,,,FcCKZ<mKa=Vw
2021505,lawrence,lawrence21505@iiitd.ac.in,,,"3s8OMiht.,pk"
2021506,animesh,animesh21506@iiitd.ac.in,,,"Xq),.d[Vbn[r"
2021507,akheelesh,akheelesh21507@iiitd.ac.in,Old Boys Hostel,307,8gnneX!m*%}7
2021508,adil,adil21508@iiitd.ac.in,H1 boys hostel,104,98m4Qqtk^IQ%
2021509,satyam,satyam21509@iiitd.ac.in,,,F$(**XtAN7VJ
2021510,banju,banju21510@iiitd.ac.in,Girls Hostel,702,H8-9eLmO=v>4
2021511,narsa,narsa21511@iiitd.ac.in,Old Boys Hostel,617,}3BZcr97s5+}
2021512,mogan,mogan21512@iiitd.ac.in,H1 boys hostel,409,/HWq(.k%?XFi
2021513,akhileshwer,akhileshwer21513@iiitd.ac.in,Old Boys Hostel,21,vr0&S*G!kw2p
2021514,bhawari,bhawari21514@iiitd.ac.in,,,HOsxF=WBfY!n
2021515,banarsi,banarsi21515@iiitd.ac.in,,,:ZOh<I=Z=9P$
2021516,asish,asish21516@iiitd.ac.in,,,A=SN.f)6/Ft=
2021517,rajbala,rajbala21517@iiitd.ac.in,,,X>sv]tJ{/|uQ
2021518,mukti,mukti21518@iiitd.ac.in,Old Boys Hostel,112,|5@wR?84&v4)
2021519,iswer,iswer21519@iiitd.ac.in,,,*$%T}m8W{tTn
2021520,shahbaz,shahbaz21520@iiitd.ac.in,,,JdP:ej.rn9.6
2021521,prateek,prateek21521@iiitd.ac.in,Girls Hostel,614,zx6_pm{/2Bbq
2021522,dipeeka,dipeeka21522@iiitd.ac.in,H2 boys hostel,1007,/?T:dy{KW}3:
2021523,harman,harman21523@iiitd.ac.in,Old Boys Hostel,307,p7l^%rc4O6Ib
2021524,mustaq,mustaq21524@iiitd.ac.in,,,f0Itl.0h2L5e
2021525,jamna,jamna21525@iiitd.ac.in,,,1r#=>AAnv6t}
2021526,jawhar,jawhar21526@iiitd.ac.in,,,"cROQk.5A4?,T"
2021527,ravindra,ravindra21527@iiitd.ac.in,H1 boys hostel,301,TebpVvAFj6z?
2021528,toni,toni21528@iiitd.ac.in,Girls Hostel,722,"yMt9$[G]Z,j."
2021529,bhatri,bhatri21529@iiitd.ac.in,,,(&10g]3S-i#A
2021530,abhay,abhay21530@iiitd.ac.in,,,*KIi?4SvyjLV
2021531,chinta,chinta21531@iiitd.ac.in,,,fGmrs1bRz6R(
2021532,muskan,muskan21532@iiitd.ac.in,Girls Hostel,203,"R^&vC3n>{c,G"
2021533,manjula,manjula21533@iiitd.ac.in,H2 boys hostel,712,N<XvyiQm%G)0
2021534,shabir,shabir21534@iiitd.ac.in,,,2^/n6zJ$bQ+Z
2021535,goverdhan,goverdhan21535@iiitd.ac.in,,,yhkzb4<jUkzI
2021536,aruna,aruna21536@iiitd.ac.in,,,/4#28ETR:o=E
2021537,gulafsha,gulafsha21537@iiitd.ac.in,,,3_ UJ$Rrwg<u
2021538,al0k,al0k21538@iiitd.ac.in,,,3!sv?6h7@7e@
2021539,fulmiya,fulmiya21539@iiitd.ac.in,,,=qit:g+(P2|h
2021540,kurban,kurban21540@iiitd.ac.in,H2 boys hostel,206,^(#WxH>Y[&# 
2021541,anupam,anupam21541@iiitd.ac.in,,,7_dZ-5+t{zT2
2021542,shaloo,shaloo21542@iiitd.ac.in,,,"9G_,jP7BH{Q-"
2021543,prinkya,prinkya21543@iiitd.ac.in,,,{*Lv*B<yl!fx
2021544,husnara,husnara21544@iiitd.ac.in,Girls Hostel,816,pVB5avB)Lj(h
2021545,balveer,balveer21545@iiitd.ac.in,H1 boys hostel,414,r/2z>|bE|@]V
2021546,ekram,ekram21546@iiitd.ac.in,,,)!hS=50KoO/O
2021547,ishatkar,ishatkar21547@iiitd.ac.in,Girls Hostel,302,KmsDj]F^#-pg
2021548,sobi,sobi21548@iiitd.ac.in,Girls Hostel,317,rg#H<(}v7ye:
2021549,shrabani,shrabani21549@iiitd.ac.in,,,g&Y#P$5n[S!8
2021550,begumpur,begumpur21550@iiitd.ac.in,,,"}9,>$VSgyK_N"
2021551,bholi,bholi21551@iiitd.ac.in,Girls Hostel,517,<7N.klTGBjXr
2021552,balbeer,balbeer21552@iiitd.ac.in,,,]fl#bv?wJ*{n
2021553,najreen,najreen21553@iiitd.ac.in,,,oC/68@cX7 s%
2021554,tohseeem,tohseeem21554@iiitd.ac.in,,,Y+:Z3*}gz9Zo
2021555,jeetu,jeetu21555@iiitd.ac.in,H2 boys hostel,421,O4$2-nLX)&Iv
2021556,hurji,hurji21556@iiitd.ac.in,,,-4vA} TZ:s.1
2021557,mrityunjay,mrityunjay21557@iiitd.ac.in,,,v[2b@.[Yd+63
2021558,etahsaam,etahsaam21558@iiitd.ac.in,H2 boys hostel,715,S]0HGqr[vCkz
2021559,pramal,pramal21559@iiitd.ac.in,Old Boys Hostel,422,:J% U)j/V#Pu
2021560,momina,momina21560@iiitd.ac.in,,,Yi6kuwB:.N-G
2021561,mahammd,mahammd21561@iiitd.ac.in,H2 boys hostel,1006,yBjP}]W!@/$B
2021562,kartika,kartika21562@iiitd.ac.in,,,k{7alGQf|Epw
2021563,bagdai,bagdai21563@iiitd.ac.in,H2 boys hostel,1015,<#(}:CoI]0x@
2021564,pushpendr,pushpendr21564@iiitd.ac.in,Girls Hostel,11,=2301a6(scB>
2021565,ajaypal,ajaypal21565@iiitd.ac.in,H2 boys hostel,503,6i:0#R_ekthe
2021566,banwarilal,banwarilal21566@iiitd.ac.in,,,Af.TYdO<|Qv>
2021567,babupuri,babupuri21567@iiitd.ac.in,Girls Hostel,417,m<!=Yy}^*%:l
2021568,shahzadi,shahzadi21568@iiitd.ac.in,,,w>6Gh8u<[ }#
2021569,munshi,munshi21569@iiitd.ac.in,,,8+C9UN-c3Qz^
2021570,jyotsana,jyotsana21570@iiitd.ac.in,H2 boys hostel,106,}=46[=A&RgOu
2021571,niksiya,niksiya21571@iiitd.ac.in,,,B034Wa:q@Iv&
2021572,mahfooj,mahfooj21572@iiitd.ac.in,,,"2(+sA,3H,6>s"
2021573,safe,safe21573@iiitd.ac.in,H2 boys hostel,303,"<TXZG),A@GS!"
2021574,kitti,kitti21574@iiitd.ac.in,,,uiRZflg-]I)h
2021575,muskan,muskan21575@iiitd.ac.in,Girls Hostel,509,Df2si/1oj>3z
2021576,radhamohan,radhamohan21576@iiitd.ac.in,,,A% !il?UFgUP
2021577,isthar,isthar21577@iiitd.ac.in,,,elS[|yazyzO+
2021578,sadur,sadur21578@iiitd.ac.in,Girls Hostel,803,"-oCv{139,[<3"
2021579,samaiali,samaiali21579@iiitd.ac.in,Girls Hostel,616,pqiFSdT/PAW 
2021580,prinkya,prinkya21580@iiitd.ac.in,H2 boys hostel,414,nC^SjY:[0u4W
2021581,deep,deep21581@iiitd.ac.in,,,7@IN@Z6@JGK>
2021582,faroj,faroj21582@iiitd.ac.in,H1 boys hostel,201,kg26%R)YMZ*>
2021583,nadim,nadim21583@iiitd.ac.in,,,ek=ON}_[IJ#u
2021584,jankidas,jankidas21584@iiitd.ac.in,,,|2dQROC}i_!6
2021585,chhoti,chhoti21585@iiitd.ac.in,,,pf.Chm_Qc#x[
2021586,rukhsana,rukhsana21586@iiitd.ac.in,,,oODp)RT}onIk
2021587,afrin,afrin21587@iiitd.ac.in,H1 boys hostel,1009,+<BVzXzwTEN1
2021588,rukshana,rukshana21588@iiitd.ac.in,,,Lj{rTNnPy%jd
2021589,eshavarya,eshavarya21589@iiitd.ac.in,,,"@,gL{aXR,k&6"
2021590,anish,anish21590@iiitd.ac.in,,,k:r6p+CWh)^-
2021591,ratul,ratul21591@iiitd.ac.in,,,UxCP{3%b%Yoy
2021592,parvti,parvti21592@iiitd.ac.in,H1 boys hostel,912,WqGe!upYOTGN
2021593,tohseeem,tohseeem21593@iiitd.ac.in,H2 boys hostel,802,t3mZmX.iD2<W
2021594,vimla,vimla21594@iiitd.ac.in,,,.Y&AFtG%C/]h
2021595,vakesh,vakesh21595@iiitd.ac.in,,,yMas3[$Oph?*
2021596,shittal,shittal21596@iiitd.ac.in,Girls Hostel,607,wB3^}OzAmIT-
2021597,heeera,heeera21597@iiitd.ac.in,,,JC:5<o*h|{xp
2021598,isthar,isthar21598@iiitd.ac.in,Old Boys Hostel,120,T6WapU.EMp0_
2021599,chabi,chabi21599@iiitd.ac.in,Girls Hostel,608,VjaaD/>G5Dp)
2021600,asarfi,asarfi21600@iiitd.ac.in,,,|eSo[u//-=4A
2021601,jebi,jebi21601@iiitd.ac.in,,,We_XJw:h*K!n
2021602,jasvindir,jasvindir21602@iiitd.ac.in,,,V5[74TfCm*V|
2021603,mandvi,mandvi21603@iiitd.ac.in,H1 boys hostel,822,I7^jk309MK$L
2021604,hemani,hemani21604@iiitd.ac.in,,,eg<37Jk4iI[q
2021605,jankraj,jankraj21605@iiitd.ac.in,H1 boys hostel,15,Y go|q.WzQ< 
2021606,pritee,pritee21606@iiitd.ac.in,,,Ygx./{EifM[?
2021607,mahmun,mahmun21607@iiitd.ac.in,H2 boys hostel,419,w[A1Le1w_!)H
2021608,ayan,ayan21608@iiitd.ac.in,Girls Hostel,402,J)a.t]MpeGLy
2021609,rajeet,rajeet21609@iiitd.ac.in,H1 boys hostel,602,jySb@O.yUz_9
2021610,malchand,malchand21610@iiitd.ac.in,,,om0yeS*8yTUP
2021611,sudama,sudama21611@iiitd.ac.in,Girls Hostel,106,C[1!X%jWi)2!
2021612,panchu,panchu21612@iiitd.ac.in,H1 boys hostel,610,bcJw8+Xo[R3G
2021613,daulat,daulat21613@iiitd.ac.in,Old Boys Hostel,215,tr8iA]+%!aKS
2021614,nikhleshwar,nikhleshwar21614@iiitd.ac.in,,,we)L*@D&r-&-
2021615,tarnum,tarnum21615@iiitd.ac.in,Girls Hostel,709,kvsxaWshvX$j
2021616,yunishs,yunishs21616@iiitd.ac.in,H2 boys hostel,214,sp25PS__]3xk
2021617,husain,husain21617@iiitd.ac.in,H2 boys hostel,117, LHtb6MrcIQV
2021618,sinder,sinder21618@iiitd.ac.in,H2 boys hostel,701,<)RcEjPuQNK)
2021619,ramjan,ramjan21619@iiitd.ac.in,,,2{HSSzQ(TLuy
2021620,senser,senser21620@iiitd.ac.in,,,&SB=Kk=a2DmC
2022001,mustafa,mustafa22001@iiitd.ac.in,Old Boys Hostel,109,5:fAk4[+v|p*
2022002,ratni,ratni22002@iiitd.ac.in,H1 boys hostel,419,q]Uq?Gwy7qcF
2022003,bal,bal22003@iiitd.ac.in,Girls Hostel,712,"kCU1mP,FY,|K"
